Bulk3	Bulk4	Bulk5	Bulk6	Bulk7	Bulk8	Bulk9	ELbC1	ELbC2	ELbC3	ELbC4	ELbC5	ELbC6	ExsC1	ExsC3	ExsC4	ExsC5	ExsC6	HLbC1	HLbC2	HLbC3	HLbC4	HLbC5	HLbC6	HLbF1	HLbF2	HLbF3	HLbF4	HLbF5	HLbF6	HLbM1	HLbM2	HLbM3	HLbM4	HLbM5	HLbM6	HLbY1	HLbY2	HLbY3	HLbY4	HLbY5	HLbY6	HXsC1	HXsC2	HXsC3	HXsC4	HXsC5	HXsC6	HXsM1	HXsM2	HXsM3	HXsM4	HXsM5	HXsM6	HXsY1	HXsY2	HXsY3	HXsY4	HXsY5	HXsY6	HxsF1	HxsF2	HxsF3	HxsF4	HxsF5	HxsF6	RLBF1	RLBF2	RLBF3	RLBF4	RLBF5	RLBF6	RLbC1	RLbC2	RLbC3	RLbC4	RLbC5	RLbC6	RLbM1	RLbM2	RLbM3	RLbM4	RLbY1	RLbY2	RLbY3	RLbY4	RLbY5	RLbY6	RXsC1	RXsC2	RXsC3	RXsC4	RXsC5	RXsC6	RXsF1	RXsF2	RXsF3	RXsF4	RXsF5	RXsF6	RXsM1	RXsM2	RXsM3	RXsM4	RXsY1	RXsY2	RXsY3	RXsY4	RXsY5	RXsY6	SLBF1	SLBF2	SLBF3	SLBF4	SLbC1	SLbC2	SLbC3	SLbC4	SLbC5	SLbC6	SLbM1	SLbM2	SLbM3	SLbY1	SLbY2	SLbY3	SLbY4	SLbY5	SLbY6	SXsC1	SXsC2	SXsC3	SXsC4	SXsC5	SXsC6	SXsF1	SXsF2	SXsF3	SXsF4	SXsM1	SXsM2	SXsM3	SXsY1	SXsY2	SXsY3	SXsY4	SXsY5	SXsY6
1	49.4266055045872	50	45.2981651376147	41.743119266055	51.7201834862385	57.7981651376147	44.954128440367	97.3623853211009	96.6743119266055	97.5917431192661	98.5091743119266	99.4266055045871	97.2477064220184	97.7064220183486	99.3119266055046	97.5917431192661	97.0183486238532	95.6422018348624	90.0229357798165	89.105504587156	89.9082568807339	89.7935779816514	89.6788990825688	88.302752293578	89.6788990825688	91.5137614678899	88.8761467889908	92.4311926605505	89.6788990825688	92.545871559633	94.4954128440367	89.6788990825688	92.2018348623853	92.4311926605505	93.8073394495413	92.4311926605505	86.4678899082569	87.3853211009174	87.6146788990826	85.0917431192661	87.7293577981651	88.6467889908257	86.4678899082569	85.7798165137615	88.1880733944954	87.3853211009174	87.8440366972477	88.4174311926605	86.9266055045871	87.2706422018349	87.1559633027523	84.8623853211009	85.3211009174312	83.9449541284404	78.5550458715596	81.8807339449541	87.0412844036697	85.7798165137615	89.5642201834862	84.5183486238532	87.7293577981651	88.0733944954129	87.5	88.1880733944954	89.7935779816514	89.2201834862385	97.3623853211009	95.6422018348624	94.4954128440367	90.8256880733945	95.8715596330275	94.4954128440367	90.8256880733945	90.3669724770642	92.545871559633	87.8440366972477	88.8761467889908	93.5779816513761	98.6238532110092	98.394495412844	97.9357798165138	98.6238532110092	97.9357798165138	83.8302752293578	84.2889908256881	84.6330275229358	80.5045871559633	82.6834862385321	91.743119266055	84.8623853211009	84.2889908256881	90.8256880733945	92.2018348623853	85.6651376146789	99.0825688073395	87.6146788990826	96.1009174311927	96.9036697247707	96.7889908256881	96.2155963302752	92.6605504587156	90.8256880733945	92.3165137614679	93.1192660550459	91.1697247706422	93.8073394495413	87.7293577981651	90.8256880733945	82.9128440366973	83.3715596330275	96.4449541284404	95.0688073394495	97.1330275229358	97.2477064220184	100	99.8853211009174	98.8532110091743	98.394495412844	98.9678899082569	99.7706422018349	99.197247706422	99.197247706422	98.394495412844	96.7889908256881	94.8394495412844	87.6146788990826	92.3165137614679	83.7155963302752	82.5688073394495	99.7706422018349	99.8853211009174	98.9678899082569	99.6559633027523	99.3119266055046	100	96.9036697247707	97.7064220183486	99.6559633027523	98.8532110091743	97.3623853211009	89.9082568807339	95.8715596330275	97.1330275229358	98.2798165137615	85.7798165137615	95.5275229357798	95.2981651376147	90.8256880733945
2	16.9724770642202	14.9082568807339	16.9724770642202	17.4311926605505	16.0550458715596	14.6788990825688	14.2201834862385	0.114678899082569	0.458715596330275	0.114678899082569	0.802752293577982	0	0.458715596330275	0.114678899082569	0	0.802752293577982	0.344036697247706	1.49082568807339	3.55504587155963	4.81651376146789	4.70183486238532	3.6697247706422	4.58715596330275	4.12844036697248	6.53669724770642	4.93119266055046	6.76605504587156	4.24311926605505	6.76605504587156	5.27522935779817	2.40825688073395	4.58715596330275	3.55504587155963	4.35779816513761	3.09633027522936	4.58715596330275	6.53669724770642	4.47247706422018	5.04587155963303	5.84862385321101	4.93119266055046	5.5045871559633	4.58715596330275	5.38990825688073	4.58715596330275	3.78440366972477	4.24311926605505	4.47247706422018	3.21100917431193	3.89908256880734	3.09633027522936	1.72018348623853	2.52293577981651	2.40825688073395	6.30733944954128	6.9954128440367	5.96330275229358	6.88073394495413	5.04587155963303	5.96330275229358	5.96330275229358	6.30733944954128	5.38990825688073	5.27522935779817	5.1605504587156	6.19266055045872	1.72018348623853	1.94954128440367	2.75229357798165	4.24311926605505	1.26146788990826	2.06422018348624	8.14220183486239	8.02752293577982	5.27522935779817	8.8302752293578	9.74770642201835	5.04587155963303	0.917431192660551	1.49082568807339	1.26146788990826	1.26146788990826	1.60550458715596	6.9954128440367	12.1559633027523	11.5825688073394	5.73394495412844	15.2522935779817	6.30733944954128	12.0412844036697	10.7798165137615	6.9954128440367	6.42201834862385	11.3532110091743	0.458715596330275	10.2064220183486	3.09633027522936	2.06422018348624	2.29357798165138	1.8348623853211	3.89908256880734	4.58715596330275	2.52293577981651	4.35779816513761	5.5045871559633	5.61926605504587	9.28899082568807	7.3394495412844	15.4816513761468	13.5321100917431	1.26146788990826	2.52293577981651	1.26146788990826	0.573394495412844	0	0.114678899082569	0	0	0.344036697247706	0	0.688073394495413	0.573394495412844	1.03211009174312	1.94954128440367	3.21100917431193	11.5825688073394	1.60550458715596	14.7935779816514	16.9724770642202	0	0	0.344036697247706	0	0.114678899082569	0	1.14678899082569	0.802752293577982	0.229357798165138	0.573394495412844	0.114678899082569	0.114678899082569	0.229357798165138	1.37614678899083	1.14678899082569	12.1559633027523	2.75229357798165	3.78440366972477	7.91284403669725
3	6.53669724770642	9.86238532110092	9.05963302752293	8.48623853211009	7.3394495412844	8.60091743119266	8.48623853211009	0.114678899082569	0.229357798165138	0	0.114678899082569	0.114678899082569	0.229357798165138	0.229357798165138	0	0	0	1.26146788990826	2.06422018348624	1.72018348623853	1.8348623853211	1.8348623853211	1.26146788990826	2.52293577981651	0.573394495412844	0.802752293577982	1.14678899082569	0.802752293577982	0.802752293577982	0.458715596330275	1.03211009174312	0.688073394495413	1.14678899082569	0.802752293577982	0.802752293577982	1.49082568807339	3.89908256880734	4.35779816513761	1.60550458715596	3.09633027522936	2.40825688073395	2.17889908256881	2.29357798165138	2.52293577981651	1.60550458715596	1.94954128440367	2.52293577981651	1.49082568807339	3.78440366972477	3.21100917431193	4.58715596330275	5.04587155963303	2.63761467889908	3.09633027522936	5.96330275229358	4.01376146788991	2.63761467889908	2.86697247706422	1.26146788990826	2.75229357798165	2.29357798165138	1.60550458715596	2.17889908256881	1.72018348623853	1.37614678899083	1.03211009174312	0.688073394495413	1.60550458715596	1.72018348623853	4.01376146788991	1.60550458715596	2.86697247706422	0.802752293577982	1.37614678899083	0.688073394495413	1.94954128440367	0.688073394495413	0.573394495412844	0.229357798165138	0	0.458715596330275	0	0.344036697247706	8.71559633027523	2.75229357798165	2.52293577981651	12.8440366972477	1.60550458715596	1.49082568807339	2.06422018348624	3.44036697247706	1.14678899082569	0.688073394495413	1.60550458715596	0.344036697247706	1.49082568807339	0.344036697247706	0.802752293577982	0.802752293577982	0.114678899082569	0.458715596330275	1.37614678899083	0.344036697247706	0.344036697247706	2.29357798165138	0.344036697247706	1.49082568807339	1.49082568807339	0.573394495412844	2.63761467889908	0	0.114678899082569	0.114678899082569	0.114678899082569	0	0	0	0.114678899082569	0	0.114678899082569	0	0	0	0.573394495412844	1.37614678899083	0	2.98165137614679	0.458715596330275	0	0	0	0	0	0	0	0.229357798165138	0.114678899082569	0	0	0.344036697247706	2.17889908256881	0.573394495412844	0.573394495412844	0.114678899082569	0.802752293577982	0.344036697247706	0.688073394495413	0.802752293577982
4	7.3394495412844	5.96330275229358	6.19266055045872	8.02752293577982	6.65137614678899	5.5045871559633	7.11009174311927	2.17889908256881	2.52293577981651	1.37614678899083	0.573394495412844	0.458715596330275	2.06422018348624	1.49082568807339	0.688073394495413	1.60550458715596	2.40825688073395	1.49082568807339	2.06422018348624	1.8348623853211	2.17889908256881	2.06422018348624	1.8348623853211	2.17889908256881	1.26146788990826	0.802752293577982	1.26146788990826	0.573394495412844	0.458715596330275	0.802752293577982	0.688073394495413	0.344036697247706	0.458715596330275	0.688073394495413	0.344036697247706	0.344036697247706	1.8348623853211	2.40825688073395	3.3256880733945	2.63761467889908	1.72018348623853	1.26146788990826	4.47247706422018	3.44036697247706	2.63761467889908	3.3256880733945	3.89908256880734	2.75229357798165	2.63761467889908	1.49082568807339	0.802752293577982	0	0.458715596330275	0.458715596330275	4.12844036697248	3.21100917431193	2.29357798165138	1.94954128440367	2.06422018348624	2.98165137614679	1.49082568807339	1.72018348623853	1.94954128440367	1.49082568807339	1.14678899082569	0.917431192660551	0	0.114678899082569	0.114678899082569	0.229357798165138	0.458715596330275	0.114678899082569	0	0.114678899082569	0.458715596330275	0.458715596330275	0.114678899082569	0.573394495412844	0	0.114678899082569	0	0.114678899082569	0.114678899082569	0	0.229357798165138	0.229357798165138	0.458715596330275	0.229357798165138	0.344036697247706	0.344036697247706	0.573394495412844	0.344036697247706	0.344036697247706	0.229357798165138	0	0.114678899082569	0	0.114678899082569	0	0.114678899082569	0	0	0.458715596330275	0	0.114678899082569	0	0.114678899082569	0.114678899082569	0.573394495412844	0.114678899082569	1.60550458715596	0.802752293577982	1.14678899082569	1.49082568807339	0	0	1.14678899082569	1.26146788990826	0.573394495412844	0.114678899082569	0	0.114678899082569	0.458715596330275	0.229357798165138	0.573394495412844	0.802752293577982	2.52293577981651	0.802752293577982	0.344036697247706	0.229357798165138	0.114678899082569	0.344036697247706	0.344036697247706	0.458715596330275	0	0.802752293577982	0.688073394495413	0.114678899082569	0.458715596330275	0.229357798165138	0	0.802752293577982	0.688073394495413	0.344036697247706	1.03211009174312	1.14678899082569	0	0.344036697247706
5	1.03211009174312	0.917431192660551	1.14678899082569	1.03211009174312	1.49082568807339	0.458715596330275	1.14678899082569	0.114678899082569	0	0	0	0	0	0.114678899082569	0	0	0	0	0	0	0	0	0	0.114678899082569	0	0	0	0	0	0	0.344036697247706	3.78440366972477	1.72018348623853	0.344036697247706	0.344036697247706	0.114678899082569	0	0	0	0	0	0	0	0	0	0	0	0.114678899082569	2.40825688073395	3.55504587155963	3.89908256880734	8.37155963302752	8.48623853211009	9.51834862385321	0.458715596330275	0.114678899082569	0	0.114678899082569	0.344036697247706	0.114678899082569	0	0.229357798165138	0.344036697247706	0.114678899082569	0	0.229357798165138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.917431192660551	2.86697247706422	3.21100917431193	4.35779816513761	2.17889908256881	0	0	0	0	0	0	0	0	0	0.114678899082569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114678899082569	0	0	1.94954128440367	7.56880733944954	2.40825688073395	0	0	0	0	0	0
6	3.89908256880734	3.09633027522936	3.44036697247706	4.58715596330275	4.58715596330275	3.55504587155963	3.89908256880734	0	0.114678899082569	0.458715596330275	0	0	0	0.229357798165138	0	0	0.114678899082569	0	0.458715596330275	0.573394495412844	0.229357798165138	0.573394495412844	0.573394495412844	0.802752293577982	0.573394495412844	0.344036697247706	0.344036697247706	0.458715596330275	0.573394495412844	0	0.688073394495413	0.458715596330275	0.229357798165138	0.458715596330275	0.688073394495413	0.344036697247706	0.229357798165138	0.229357798165138	0.573394495412844	0.917431192660551	0.802752293577982	0.917431192660551	0.688073394495413	0.573394495412844	0.573394495412844	1.26146788990826	0.573394495412844	0.229357798165138	0.229357798165138	0.229357798165138	0.114678899082569	0	0.229357798165138	0.114678899082569	1.37614678899083	0.688073394495413	0.114678899082569	0.458715596330275	0.458715596330275	1.14678899082569	0.458715596330275	0.344036697247706	0.802752293577982	0.917431192660551	0.573394495412844	0.573394495412844	0.229357798165138	0.458715596330275	0.573394495412844	0.229357798165138	0.114678899082569	0.229357798165138	0.114678899082569	0.114678899082569	0.917431192660551	0.688073394495413	0.344036697247706	0	0	0	0.344036697247706	0	0	0.114678899082569	0.114678899082569	0	0.229357798165138	0.114678899082569	0.114678899082569	0.344036697247706	0.573394495412844	0.573394495412844	0.114678899082569	0.802752293577982	0	0	0.114678899082569	0.114678899082569	0	0.344036697247706	0.114678899082569	0	0	0	0.458715596330275	0.114678899082569	0.114678899082569	0.114678899082569	0.114678899082569	0	0.114678899082569	0.458715596330275	0.114678899082569	0	0	0	0	0	0.114678899082569	0	0.114678899082569	0.114678899082569	0.114678899082569	0	0	0	0.344036697247706	0	0	0	0	0.114678899082569	0	0	0	0.114678899082569	0	0	0	0	0	0	0.114678899082569	0.114678899082569	0.114678899082569	0	0	0
7	1.03211009174312	1.26146788990826	1.94954128440367	1.8348623853211	0.917431192660551	0.344036697247706	2.06422018348624	0	0	0	0	0	0	0	0	0	0	0	0.344036697247706	0.229357798165138	0.229357798165138	0.458715596330275	0.802752293577982	0.229357798165138	0.573394495412844	0.917431192660551	0.573394495412844	0.344036697247706	0.344036697247706	0.573394495412844	0.229357798165138	0.458715596330275	0.458715596330275	0.688073394495413	0.344036697247706	0.344036697247706	0.229357798165138	0.229357798165138	0.229357798165138	1.03211009174312	0.917431192660551	0.344036697247706	0.229357798165138	0.344036697247706	0.573394495412844	1.14678899082569	0	0.344036697247706	0.229357798165138	0.229357798165138	0.114678899082569	0	0.229357798165138	0.344036697247706	0.344036697247706	1.60550458715596	0.458715596330275	0.573394495412844	0.344036697247706	0.688073394495413	1.03211009174312	0.917431192660551	1.03211009174312	1.03211009174312	1.14678899082569	0.917431192660551	0	0.114678899082569	0.114678899082569	0.229357798165138	0.114678899082569	0	0	0	0	0.229357798165138	0.114678899082569	0	0	0	0	0	0	0	0.114678899082569	0	0	0	0	0.114678899082569	0.229357798165138	0	0.229357798165138	0	0	0	0	0	0	0	0	0	0	0	0.114678899082569	0	0	0.114678899082569	0	0.114678899082569	0.114678899082569	0.114678899082569	0.114678899082569	0.114678899082569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114678899082569	0.229357798165138	0	0.114678899082569	0	0.114678899082569	0	0	0	0	0	0	0
8	3.3256880733945	4.24311926605505	4.47247706422018	3.55504587155963	2.29357798165138	2.86697247706422	3.09633027522936	0	0	0	0	0	0	0.114678899082569	0	0	0	0	0.458715596330275	0.344036697247706	0	0.114678899082569	0.344036697247706	0.114678899082569	0.344036697247706	0.114678899082569	0.344036697247706	0.229357798165138	0.229357798165138	0	0	0	0.114678899082569	0	0.229357798165138	0.229357798165138	0.229357798165138	0.114678899082569	0.458715596330275	0.114678899082569	0.229357798165138	0.114678899082569	0.344036697247706	0.344036697247706	0.688073394495413	0	0.114678899082569	0.802752293577982	0.229357798165138	0	0	0	0	0.114678899082569	0.917431192660551	0.114678899082569	0.229357798165138	0.344036697247706	0.229357798165138	0.229357798165138	0.229357798165138	0.229357798165138	0.229357798165138	0.114678899082569	0.114678899082569	0	0	0	0	0	0	0.229357798165138	0.114678899082569	0	0.114678899082569	0	0	0.229357798165138	0	0	0	0	0	0	0.344036697247706	0.114678899082569	0	0.114678899082569	0	0.229357798165138	0	0	0	0.229357798165138	0	0.114678899082569	0.114678899082569	0	0	0	0	0	0	0	0.114678899082569	0	0	0	0	0	0.114678899082569	0.344036697247706	0	0.114678899082569	0	0	0	0.114678899082569	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114678899082569	0	0	0	0	0.114678899082569	0	0	0	0	0.114678899082569	0	0	0	0	0	0.114678899082569
9	1.14678899082569	1.37614678899083	2.29357798165138	1.8348623853211	1.26146788990826	1.03211009174312	2.98165137614679	0.114678899082569	0	0.458715596330275	0	0	0	0	0	0	0.114678899082569	0.114678899082569	0.114678899082569	0.573394495412844	0.458715596330275	0.688073394495413	0.573394495412844	0.573394495412844	0.229357798165138	0	0.573394495412844	0.344036697247706	0.114678899082569	0.344036697247706	0.114678899082569	0	0	0	0.114678899082569	0	0.344036697247706	0.229357798165138	0.802752293577982	0.573394495412844	0.917431192660551	0.458715596330275	0.802752293577982	0.458715596330275	0.458715596330275	0.688073394495413	0.688073394495413	1.26146788990826	0.114678899082569	0	0.229357798165138	0	0	0	0	0.573394495412844	0.458715596330275	0.573394495412844	0.573394495412844	0.229357798165138	0.458715596330275	0.114678899082569	0.229357798165138	0.344036697247706	0.229357798165138	0.344036697247706	0	0.114678899082569	0.114678899082569	0.114678899082569	0.114678899082569	0	0	0	0	0	0	0	0.229357798165138	0	0	0	0	0.344036697247706	0	0.114678899082569	0.114678899082569	0	0	0	0	0.114678899082569	0	0	0	0	0.114678899082569	0	0	0	0	0	0	0	0.114678899082569	0.114678899082569	0	0	0.344036697247706	0	0.114678899082569	0.114678899082569	0	0	0	0	0	0	0	0	0	0	0	0.458715596330275	0	0	0.229357798165138	0.229357798165138	0.114678899082569	0	0	0.114678899082569	0	0	0	0.458715596330275	0.114678899082569	0	0	0	0.114678899082569	0	0.114678899082569	0	0	0.229357798165138	0.229357798165138	0
10	4.35779816513761	3.3256880733945	4.12844036697248	4.47247706422018	3.3256880733945	2.98165137614679	3.3256880733945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.229357798165138	0.114678899082569	0.114678899082569	0	0	0	0.229357798165138	0.114678899082569	0	0	0	0.114678899082569	0	0	0	0.114678899082569	0.114678899082569	0	0.229357798165138	0	0	0	0.229357798165138	0	0	0	0	0.114678899082569	0	0	0	0.114678899082569	0	0.344036697247706	0.114678899082569	0.114678899082569	0	0	0.229357798165138	0	0	0	0	0	0	0	0	0.114678899082569	0.114678899082569	0.458715596330275	0	0	0	0	0	0.114678899082569	0	0	0	0	0	0	0	0	0.573394495412844	0	0	0	0	0	0	0	0.114678899082569	0.114678899082569	0.344036697247706	0.114678899082569	0	0.114678899082569	0.458715596330275	0	0	0	0	0.114678899082569	0	1.26146788990826	0	0	0.229357798165138	0.114678899082569	0	0.114678899082569	0.229357798165138	0	0	0	0.114678899082569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114678899082569	0	0.114678899082569	0	0	0	0	0	0	0	0	0.114678899082569	0	0	0
